campaign_id,fuzzer,subject,defect,time
13,Zeugma-1PT,Bcel,B1,
89,Zest,Nashorn,N0,
89,Zest,Nashorn,N2,
89,Zest,Nashorn,N1,
753,Zeugma-2PT,Nashorn,N2,
753,Zeugma-2PT,Nashorn,N1,
453,Zeugma-1PT,Bcel,B1,
894,Zeugma-2PT,Bcel,B1,
892,Zeugma,Bcel,B1,
533,Zeugma-2PT,Nashorn,N2,
533,Zeugma-2PT,Nashorn,N1,
237,RLCheck,Closure,C0,
966,BeDivFuzz-Simple,Nashorn,N0,
966,BeDivFuzz-Simple,Nashorn,N2,
966,BeDivFuzz-Simple,Nashorn,N1,
1007,RLCheck,Closure,C0,
15,BeDivFuzz-Simple,Closure,C0,
1087,Zest,Rhino,R0,
1087,Zest,Rhino,R2,
1087,Zest,Rhino,R4,
1001,Zeugma-Linked,Bcel,B1,
127,RLCheck,Closure,C0,
180,BeDivFuzz-Simple,Closure,C0,
673,Zeugma-1PT,Bcel,B1,
286,Zeugma-Linked,Bcel,B1,
251,BeDivFuzz-Simple,Nashorn,N0,
251,BeDivFuzz-Simple,Nashorn,N2,
251,BeDivFuzz-Simple,Nashorn,N1,
8,BeDivFuzz-Simple,Bcel,B0,
8,BeDivFuzz-Simple,Bcel,B1,
974,BeDivFuzz-Simple,Rhino,R0,
974,BeDivFuzz-Simple,Rhino,R1,
974,BeDivFuzz-Simple,Rhino,R2,
974,BeDivFuzz-Simple,Rhino,R4,
1078,RLCheck,Nashorn,N0,
1078,RLCheck,Nashorn,N2,
1078,RLCheck,Nashorn,N1,
97,Zest,Rhino,R0,
97,Zest,Rhino,R4,
262,Zest,Rhino,R0,
262,Zest,Rhino,R1,
262,Zest,Rhino,R2,
262,Zest,Rhino,R4,
473,RLCheck,Nashorn,N0,
473,RLCheck,Nashorn,N2,
473,RLCheck,Nashorn,N1,
1004,Zeugma-2PT,Bcel,B1,
319,Zeugma,Rhino,R0,
319,Zeugma,Rhino,R1,
319,Zeugma,Rhino,R2,
485,Zeugma-1PT,Rhino,R1,
485,Zeugma-1PT,Rhino,R4,
572,Zeugma-2PT,Closure,C0,
592,Zest,Rhino,R0,
592,Zest,Rhino,R2,
592,Zest,Rhino,R4,
341,Zeugma-Linked,Bcel,B1,
203,Zeugma-2PT,Nashorn,N2,
203,Zeugma-2PT,Nashorn,N1,
125,BeDivFuzz-Simple,Closure,C0,
676,BeDivFuzz-Structure,Closure,C0,
697,Zeugma-1PT,Nashorn,N0,
697,Zeugma-1PT,Nashorn,N2,
697,Zeugma-1PT,Nashorn,N1,
917,Zeugma-1PT,Nashorn,N0,
917,Zeugma-1PT,Nashorn,N2,
917,Zeugma-1PT,Nashorn,N1,
32,BeDivFuzz-Structure,Nashorn,N0,
32,BeDivFuzz-Structure,Nashorn,N2,
32,BeDivFuzz-Structure,Nashorn,N1,
351,Zeugma-1PT,Closure,C0,
588,Zeugma-2PT,Nashorn,N2,
588,Zeugma-2PT,Nashorn,N1,
897,RLCheck,Closure,C0,
461,Zeugma-1PT,Closure,C0,
288,Zeugma-1PT,Bcel,B1,
529,Zest,Nashorn,N0,
529,Zest,Nashorn,N2,
529,Zest,Nashorn,N1,
399,Zeugma-2PT,Bcel,B1,
474,Zest,Nashorn,N0,
474,Zest,Nashorn,N2,
474,Zest,Nashorn,N1,
840,BeDivFuzz-Simple,Closure,C0,
152,Zest,Rhino,R0,
152,Zest,Rhino,R2,
152,Zest,Rhino,R4,
484,Zeugma,Rhino,R0,
1090,Zeugma-1PT,Rhino,R0,
1090,Zeugma-1PT,Rhino,R1,
1090,Zeugma-1PT,Rhino,R2,
1058,Zeugma-1PT,Bcel,B1,
749,Zest,Nashorn,N0,
749,Zest,Nashorn,N2,
749,Zest,Nashorn,N1,
39,BeDivFuzz-Simple,Rhino,R0,
39,BeDivFuzz-Simple,Rhino,R2,
39,BeDivFuzz-Simple,Rhino,R4,
228,BeDivFuzz-Simple,Bcel,B0,
228,BeDivFuzz-Simple,Bcel,B1,
457,RLCheck,Closure,C0,
1000,Zest,Bcel,B1,
531,Zeugma,Nashorn,N2,
531,Zeugma,Nashorn,N1,
1076,BeDivFuzz-Simple,Nashorn,N0,
1076,BeDivFuzz-Simple,Nashorn,N2,
1076,BeDivFuzz-Simple,Nashorn,N1,
45,Zeugma-1PT,Rhino,R1,
31,BeDivFuzz-Simple,Nashorn,N0,
31,BeDivFuzz-Simple,Nashorn,N2,
31,BeDivFuzz-Simple,Nashorn,N1,
426,RLCheck,Rhino,R0,
426,RLCheck,Rhino,R1,
426,RLCheck,Rhino,R2,
426,RLCheck,Rhino,R4,
847,Zeugma-2PT,Closure,C0,
405,Zeugma,Closure,C0,
22,Zeugma-2PT,Closure,C0,
342,Zeugma,Bcel,B1,
128,Zest,Closure,C0,
912,BeDivFuzz-Structure,Nashorn,N0,
912,BeDivFuzz-Structure,Nashorn,N2,
912,BeDivFuzz-Structure,Nashorn,N1,
46,Zeugma-2PT,Rhino,R0,
46,Zeugma-2PT,Rhino,R2,
307,BeDivFuzz-Structure,Nashorn,N0,
307,BeDivFuzz-Structure,Nashorn,N2,
307,BeDivFuzz-Structure,Nashorn,N1,
866,RLCheck,Rhino,R0,
866,RLCheck,Rhino,R1,
866,RLCheck,Rhino,R2,
866,RLCheck,Rhino,R4,
367,Zeugma-1PT,Nashorn,N0,
367,Zeugma-1PT,Nashorn,N2,
367,Zeugma-1PT,Nashorn,N1,
812,Zest,Rhino,R0,
812,Zest,Rhino,R2,
812,Zest,Rhino,R4,
921,RLCheck,Rhino,R0,
921,RLCheck,Rhino,R1,
921,RLCheck,Rhino,R2,
921,RLCheck,Rhino,R4,
198,RLCheck,Nashorn,N0,
198,RLCheck,Nashorn,N2,
198,RLCheck,Nashorn,N1,
75,Zeugma,Closure,C0,
311,Zeugma,Nashorn,N2,
311,Zeugma,Nashorn,N1,
901,Zeugma-1PT,Closure,C0,
568,Zest,Closure,C0,
951,BeDivFuzz-Structure,Closure,C0,
1008,Zest,Closure,C0,
317,Zest,Rhino,R0,
317,Zest,Rhino,R2,
317,Zest,Rhino,R4,
338,BeDivFuzz-Simple,Bcel,B1,
863,Zeugma-2PT,Nashorn,N2,
863,Zeugma-2PT,Nashorn,N1,
1033,Zeugma-Linked,Rhino,R0,
1033,Zeugma-Linked,Rhino,R1,
1033,Zeugma-Linked,Rhino,R2,
755,BeDivFuzz-Structure,Rhino,R0,
755,BeDivFuzz-Structure,Rhino,R2,
755,BeDivFuzz-Structure,Rhino,R4,
94,BeDivFuzz-Simple,Rhino,R0,
94,BeDivFuzz-Simple,Rhino,R1,
94,BeDivFuzz-Simple,Rhino,R2,
94,BeDivFuzz-Simple,Rhino,R4,
18,Zest,Closure,C0,
92,Zeugma-1PT,Nashorn,N2,
92,Zeugma-1PT,Nashorn,N1,
968,RLCheck,Nashorn,N0,
968,RLCheck,Nashorn,N2,
968,RLCheck,Nashorn,N1,
313,Zeugma-2PT,Nashorn,N2,
313,Zeugma-2PT,Nashorn,N1,
66,Zeugma-Linked,Bcel,B1,
284,BeDivFuzz-Structure,Bcel,B1,
861,Zeugma,Nashorn,N2,
861,Zeugma,Nashorn,N1,
504,BeDivFuzz-Structure,Bcel,B1,
199,Zest,Nashorn,N0,
199,Zest,Nashorn,N2,
199,Zest,Nashorn,N1,
902,Zeugma-2PT,Closure,C0,
980,Zeugma-1PT,Rhino,R0,
857,BeDivFuzz-Structure,Nashorn,N0,
857,BeDivFuzz-Structure,Nashorn,N2,
857,BeDivFuzz-Structure,Nashorn,N1,
977,Zest,Rhino,R0,
977,Zest,Rhino,R2,
977,Zest,Rhino,R4,
230,Zest,Bcel,B1,
1022,BeDivFuzz-Structure,Nashorn,N0,
1022,BeDivFuzz-Structure,Nashorn,N2,
1022,BeDivFuzz-Structure,Nashorn,N1,
801,BeDivFuzz-Simple,Nashorn,N0,
801,BeDivFuzz-Simple,Nashorn,N2,
801,BeDivFuzz-Simple,Nashorn,N1,
147,Zeugma-1PT,Nashorn,N0,
147,Zeugma-1PT,Nashorn,N2,
147,Zeugma-1PT,Nashorn,N1,
671,Zeugma-Linked,Bcel,B1,
143,RLCheck,Nashorn,N0,
143,RLCheck,Nashorn,N2,
143,RLCheck,Nashorn,N1,
617,Zeugma,Bcel,B1,
516,Zeugma-1PT,Closure,C0,
349,Zeugma-Linked,Closure,C0,
1026,Zeugma,Nashorn,N2,
1026,Zeugma,Nashorn,N1,
1057,Zeugma,Bcel,B1,
670,Zest,Bcel,B1,
73,Zest,Closure,C0,
562,Zeugma,Bcel,B1,
77,Zeugma-2PT,Closure,C0,
981,Zeugma-2PT,Rhino,R0,
981,Zeugma-2PT,Rhino,R1,
981,Zeugma-2PT,Rhino,R2,
867,Zest,Rhino,R0,
867,Zest,Rhino,R2,
867,Zest,Rhino,R4,
124,Zeugma-2PT,Bcel,B1,
233,Zeugma-1PT,Bcel,B1,
565,BeDivFuzz-Simple,Closure,C0,
693,RLCheck,Nashorn,N0,
693,RLCheck,Nashorn,N2,
693,RLCheck,Nashorn,N1,
65,Zest,Bcel,B1,
582,BeDivFuzz-Structure,Nashorn,N0,
582,BeDivFuzz-Structure,Nashorn,N2,
582,BeDivFuzz-Structure,Nashorn,N1,
585,Zeugma-Linked,Nashorn,N1,
1031,RLCheck,Rhino,R0,
1031,RLCheck,Rhino,R1,
1031,RLCheck,Rhino,R2,
1031,RLCheck,Rhino,R4,
295,Zeugma,Closure,C0,
889,BeDivFuzz-Structure,Bcel,B1,
1060,BeDivFuzz-Simple,Closure,C0,
587,Zeugma-1PT,Nashorn,N0,
587,Zeugma-1PT,Nashorn,N2,
587,Zeugma-1PT,Nashorn,N1,
786,BeDivFuzz-Structure,Closure,C0,
944,BeDivFuzz-Structure,Bcel,B1,
86,BeDivFuzz-Simple,Nashorn,N0,
86,BeDivFuzz-Simple,Nashorn,N2,
86,BeDivFuzz-Simple,Nashorn,N1,
1079,Zest,Nashorn,N0,
1079,Zest,Nashorn,N2,
1079,Zest,Nashorn,N1,
973,Zeugma-2PT,Nashorn,N0,
973,Zeugma-2PT,Nashorn,N2,
973,Zeugma-2PT,Nashorn,N1,
674,Zeugma-2PT,Bcel,B1,
746,BeDivFuzz-Simple,Nashorn,N0,
746,BeDivFuzz-Simple,Nashorn,N2,
746,BeDivFuzz-Simple,Nashorn,N1,
999,BeDivFuzz-Structure,Bcel,B0,
999,BeDivFuzz-Structure,Bcel,B1,
90,Zeugma-Linked,Nashorn,N2,
90,Zeugma-Linked,Nashorn,N1,
204,BeDivFuzz-Simple,Rhino,R0,
204,BeDivFuzz-Simple,Rhino,R1,
204,BeDivFuzz-Simple,Rhino,R2,
204,BeDivFuzz-Simple,Rhino,R4,
314,BeDivFuzz-Simple,Rhino,R0,
314,BeDivFuzz-Simple,Rhino,R2,
314,BeDivFuzz-Simple,Rhino,R4,
858,RLCheck,Nashorn,N0,
858,RLCheck,Nashorn,N2,
858,RLCheck,Nashorn,N1,
970,Zeugma-Linked,Nashorn,N2,
970,Zeugma-Linked,Nashorn,N1,
860,Zeugma-Linked,Nashorn,N1,
705,Zeugma-1PT,Rhino,R0,
926,Zeugma-2PT,Rhino,R0,
926,Zeugma-2PT,Rhino,R2,
946,Zeugma-Linked,Bcel,B1,
427,Zest,Rhino,R0,
427,Zest,Rhino,R2,
427,Zest,Rhino,R4,
11,Zeugma-Linked,Bcel,B1,
197,BeDivFuzz-Structure,Nashorn,N0,
197,BeDivFuzz-Structure,Nashorn,N2,
197,BeDivFuzz-Structure,Nashorn,N1,
481,RLCheck,Rhino,R0,
481,RLCheck,Rhino,R1,
481,RLCheck,Rhino,R2,
481,RLCheck,Rhino,R4,
639,Zest,Nashorn,N0,
639,Zest,Nashorn,N2,
639,Zest,Nashorn,N1,
287,Zeugma,Bcel,B1,
315,BeDivFuzz-Structure,Rhino,R0,
315,BeDivFuzz-Structure,Rhino,R1,
315,BeDivFuzz-Structure,Rhino,R2,
315,BeDivFuzz-Structure,Rhino,R4,
178,Zeugma-1PT,Bcel,B1,
36,Zeugma,Nashorn,N2,
36,Zeugma,Nashorn,N1,
416,BeDivFuzz-Simple,Nashorn,N0,
416,BeDivFuzz-Simple,Nashorn,N2,
416,BeDivFuzz-Simple,Nashorn,N1,
647,Zest,Rhino,R0,
647,Zest,Rhino,R4,
1062,RLCheck,Closure,C0,
967,BeDivFuzz-Structure,Nashorn,N0,
967,BeDivFuzz-Structure,Nashorn,N2,
967,BeDivFuzz-Structure,Nashorn,N1,
1027,Zeugma-1PT,Nashorn,N2,
1027,Zeugma-1PT,Nashorn,N1,
723,BeDivFuzz-Simple,Bcel,B1,
727,Zeugma,Bcel,B1,
363,RLCheck,Nashorn,N0,
363,RLCheck,Nashorn,N2,
363,RLCheck,Nashorn,N1,
393,BeDivFuzz-Simple,Bcel,B1,
841,BeDivFuzz-Structure,Closure,C0,
290,BeDivFuzz-Simple,Closure,C0,
971,Zeugma,Nashorn,N0,
971,Zeugma,Nashorn,N2,
971,Zeugma,Nashorn,N1,
285,Zest,Bcel,B1,
258,Zeugma-2PT,Nashorn,N0,
258,Zeugma-2PT,Nashorn,N2,
118,BeDivFuzz-Simple,Bcel,B1,
